-0.002912, 0.009619, , 0.097858, 0.003098, , 
0.005733, 0.009723, , 0.101450, 0.001594, , 
0.012175, 0.009574, , 0.097672, 0.000169, , 
0.016624, 0.009274, , 0.087641, -0.001089, , 
0.019650, 0.008920, , 0.073642, -0.002105, , 
0.022200, 0.008551, , 0.058222, -0.002813, , 
0.025353, 0.008144, , 0.043426, -0.003154, , 
0.030010, 0.007645, , 0.030528, -0.003075, , 
0.036769, 0.007009, , 0.020205, -0.002544, , 
0.045988, 0.006217, , 0.012865, -0.001574, , 
0.057807, 0.005276, , 0.008879, -0.000242, , 
0.071933, 0.004210, , 0.008562, 0.001297, , 
0.087237, 0.003047, , 0.011984, 0.002837, , 
0.101513, 0.001811, , 0.018853, 0.004171, , 
0.111856, 0.000526, , 0.028660, 0.005142, , 
0.115719, -0.000785, , 0.040962, 0.005663, , 
0.112074, -0.002090, , 0.055515, 0.005720, , 
0.101815, -0.003343, , 0.072091, 0.005344, , 
0.087169, -0.004499, , 0.089994, 0.004598, , 
0.070663, -0.005506, , 0.107511, 0.003553, , 
0.054346, -0.006318, , 0.121799, 0.002291, , 
0.039500, -0.006890, , 0.129651, 0.000903, , 
0.026727, -0.007179, , 0.129001, -0.000517, , 
0.016180, -0.007154, , 0.120098, -0.001870, , 
0.007834, -0.006813, , 0.105334, -0.003068, , 
0.001649, -0.006196, , 0.087910, -0.004035, , 
-0.002401, -0.005384, , 0.070509, -0.004715, , 
-0.004467, -0.004482, , 0.054775, -0.005067, , 
-0.004957, -0.003595, , 0.041488, -0.005079, , 
-0.004510, -0.002807, , 0.030979, -0.004766, , 
-0.003782, -0.002174, , 0.023456, -0.004180, , 
-0.003234, -0.001731, , 0.019115, -0.003412, , 
-0.003061, -0.001497, , 0.018102, -0.002590, , 
-0.003246, -0.001481, , 0.020379, -0.001859, , 
-0.003689, -0.001693, , 0.025643, -0.001360, , 
-0.004321, -0.002146, , 0.033293, -0.001199, , 
-0.005162, -0.002861, , 0.042408, -0.001444, , 
-0.006328, -0.003873, , 0.051664, -0.002127, , 
-0.008014, -0.005212, , 0.059296, -0.003245, , 
-0.010491, -0.006846, , 0.063378, -0.004753, , 
-0.014103, -0.008579, , 0.062474, -0.006542, , 
-0.019241, -0.010047, , 0.056213, -0.008420, , 
-0.026300, -0.010902, , 0.045202, -0.010132, , 
-0.035678, -0.010987, , 0.030417, -0.011440, , 
-0.047857, -0.010327, , 0.012591, -0.012195, , 
-0.063600, -0.009020, , -0.008014, -0.012345, , 
-0.084159, -0.007167, , -0.031497, -0.011898, , 
-0.111124, -0.004839, , -0.057968, -0.010885, , 
-0.144953, -0.002076, , -0.086969, -0.009352, , 
-0.181135, 0.001102, , -0.116579, -0.007359, , 
-0.206869, 0.004659, , -0.142496, -0.004988, , 
-0.207531, 0.008475, , -0.158375, -0.002340, , 
-0.181289, 0.012272, , -0.159021, 0.000463, , 
-0.140021, 0.015646, , -0.144634, 0.003293, , 
-0.096084, 0.018263, , -0.120835, 0.006020, , 
-0.055119, 0.019997, , -0.094135, 0.008509, , 
-0.017506, 0.020863, , -0.068492, 0.010631, , 
0.018670, 0.020893, , -0.045198, 0.012256, , 
0.055854, 0.020075, , -0.024118, 0.013270, , 
0.095871, 0.018358, , -0.004666, 0.013579, , 
0.138173, 0.015727, , 0.013643, 0.013138, , 
0.176977, 0.012331, , 0.030889, 0.011978, , 
0.200218, 0.008534, , 0.046600, 0.010237, , 
0.197351, 0.004753, , 0.059850, 0.008144, , 
0.171795, 0.001262, , 0.069563, 0.005947, , 
0.137944, -0.001821, , 0.074877, 0.003831, , 
0.106957, -0.004460, , 0.075414, 0.001897, , 
0.082270, -0.006627, , 0.071401, 0.000189, , 
0.063321, -0.008270, , 0.063674, -0.001278, , 
0.048756, -0.009304, , 0.053520, -0.002497, , 
0.037483, -0.009617, , 0.042358, -0.003460, , 
0.028789, -0.009099, , 0.031409, -0.004160, , 
0.022226, -0.007715, , 0.021509, -0.004589, , 
0.017501, -0.005604, , 0.013130, -0.004748, , 
0.014415, -0.003079, , 0.006492, -0.004652, , 
0.012869, -0.000473, , 0.001665, -0.004335, , 
