1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,,12,,13,,14,,15,,16,,17,,18,,19,,20,,21,,22,,23,,24,,25,,26,,27,,28,,29,,30,,31,,32,,33,,34,,35,,36,,37,,38,,39,,40,,41,,42,,43,,44,,45,,46,,47,,48,,49,,50,,51,,52,,53,,54,,55,,56,,57,,58,,59,,60,,61,,62,,63,,64,,65,,66,,67,,68,,69,
430.1071466,-309.2261224,437.1653629,-286.9376733,396.9600818,-199.1667783,341.2563988,-192.3961124,337.1094961,-242.9318105,455.8555363,-224.020015,430.5319461,-353.1884825,440.7350809,-259.9015246,420.8943088,-235.6485776,412.8240784,-326.2234676,352.2250321,-350.2224944,461.0573097,-338.9904076,404.7772699,-220.9919275,398.4978227,-216.5453276,476.4102361,-362.2804082,275.6960529,-205.1399922,450.6868726,-245.7292178,389.7847579,-272.1307979,434.7254549,-351.5279584,393.8712743,-193.1947139,430.883845,-216.1238155,479.3153923,-301.3131553,468.6271875,-277.8456429,370.7869767,-320.3199505,348.8367451,-190.0829592,398.4985662,-206.0935049,329.0977122,-212.8667778,285.9056856,-298.1692555,359.0323247,-196.0294797,379.3595142,-229.0016207,376.0123891,-346.1678055,355.3734912,-197.4641352,357.0378283,-399.8524362,415.385415,-200.7277348,393.4015126,-341.1670658,399.5141565,-337.3882518,316.3796371,-360.786418,439.0404163,-211.328031,336.5968338,-194.7624666,391.1922452,-373.8443668,315.8563473,-304.8291526,445.4465592,-318.3821991,457.3178128,-353.602366,384.252446,-240.3896983,375.7852304,-333.8221697,296.0554384,-351.6326812,442.770863,-251.488266,344.8544601,-249.6932348,380.3261444,-222.3603223,408.5464005,-279.8958214,424.0732142,-186.6189496,422.9132807,-358.006479,397.9716869,-373.8042837,340.8105364,-351.0471186,416.8070534,-210.7001661,435.8199083,-278.2651019,368.3758277,-344.1631824,456.8109594,-325.1351429,279.9774251,-208.3649231,326.2268476,-245.66911,381.1771308,-182.2908222,368.5448216,-232.5784517,510.5897906,-276.547125,444.0971377,-356.1156274,464.2451779,-276.9254781,386.7873318,-212.0855957,426.6364336,-236.5670094,412.0344546,-266.7959289,328.9228717,-373.8070257
430.652842,-307.7097528,438.5196537,-286.2483516,395.4600095,-198.6450435,341.4453328,-193.9397937,337.2719918,-244.502232,455.2682081,-225.4767686,432.0320388,-353.6356423,439.513231,-258.859922,421.0725588,-234.1482318,414.2272824,-326.7813716,350.9373776,-351.0079819,459.9758764,-337.9565856,403.2100041,-221.0995407,397.8880824,-215.0837594,477.5158357,-363.374026,274.7160389,-206.3837611,450.1571705,-244.2434853,388.4373293,-272.8728597,436.0459371,-350.6733922,392.3298576,-192.953624,430.7595162,-214.5764119,478.1890754,-300.2787653,468.1445655,-276.3851265,372.103408,-319.6119026,347.3179364,-190.0241772,397.9619835,-207.5194429,327.5725177,-212.4786799,287.4371017,-298.3225034,358.092957,-197.2783824,378.7247893,-227.5901062,377.1971119,-347.0986211,353.826569,-197.2936598,358.6105432,-399.997414,416.9314675,-200.7934671,394.3087915,-342.3548437,399.3040326,-335.8640343,317.9171737,-360.5872723,437.4986263,-211.5605176,335.2061793,-194.0244335,392.7203032,-373.51901,315.816167,-306.405918,446.3166172,-317.098579,457.7257448,-352.0561476,383.8437096,-238.9214865,376.9143424,-334.880299,297.5852761,-351.7764435,441.3580929,-252.1005388,345.8884816,-250.7876819,379.2401989,-223.4320344,410.103853,-279.6715444,422.5953158,-186.0483537,424.2151244,-358.8814773,399.5213491,-374.0709032,342.2798363,-350.4060615,415.3123523,-211.0393062,434.7996083,-277.0233426,369.5873764,-343.1342722,458.0400223,-326.1100538,280.3460153,-209.7956355,325.7195885,-247.177624,379.5772785,-182.643013,367.6089052,-231.3571122,510.0698066,-275.0155188,445.6386918,-355.8566108,465.8306426,-276.7573154,385.2182199,-212.0687863,425.8329576,-235.2763491,411.3327852,-265.3973521,330.5149735,-373.8830881
431.2091714,-306.1972542,439.9188148,-285.6553641,393.9665396,-198.104695,341.6475486,-195.4817863,337.4579827,-246.0700435,454.9870749,-227.0221936,433.5419801,-354.048572,438.0554539,-258.1869396,421.3408069,-232.6613382,415.5156475,-327.5690306,349.5672138,-351.6385803,458.8475611,-336.9741557,401.6461351,-220.9502678,397.3264753,-213.6030232,478.6622212,-364.4247814,273.9574327,-207.7736646,449.5955421,-242.7695253,387.0627334,-273.5632967,437.3490131,-349.7925226,390.8708089,-192.4013408,430.6021491,-213.03202,477.0567575,-299.2510124,467.5799028,-274.9544486,373.4719254,-319.010667,345.7979842,-190.0208574,397.4787205,-208.9643238,326.029321,-212.1698143,288.9617074,-298.5330618,357.2597325,-198.6004489,377.7500387,-226.3878657,378.3245811,-348.0980343,352.2756005,-197.165223,360.1846714,-399.867368,418.475641,-200.8938191,395.2120244,-343.5457015,399.1020414,-334.3387279,319.4140333,-360.1832994,435.9690866,-211.8633017,333.8732471,-193.18671,394.2559728,-373.2316853,315.8628496,-307.9825145,447.3574239,-315.9490083,458.223615,-350.5364558,383.5042148,-237.435735,378.0544035,-335.926628,299.1203096,-351.7069935,439.8893186,-252.5624918,346.9446754,-251.8607485,378.1851773,-224.5341875,411.6729023,-279.5531607,421.0775298,-185.5944197,425.3818312,-359.9299947,401.0722857,-374.3300081,343.6412002,-349.5595554,413.8444832,-211.4803165,433.7630348,-275.7951287,370.7900905,-342.0950459,459.3849877,-326.9173181,280.7462939,-211.2178258,325.1966978,-248.6807888,377.9818701,-183.0148151,366.8405959,-230.0239203,509.4998569,-273.5017594,447.1791446,-355.5911252,467.294809,-276.1262619,383.6506127,-211.9984765,424.8787033,-234.0928203,410.6213365,-264.0037267,332.1045668,-374.0003849
431.772357,-304.6872878,441.3518335,-285.1496555,392.4788329,-197.548669,341.8673743,-197.021368,337.656617,-247.6363029,454.9425835,-228.5924025,435.0827951,-354.3247416,436.4768859,-257.8927648,421.6955433,-231.192675,416.6921007,-328.5157519,348.1185807,-352.0586145,457.679246,-336.0396301,400.1186179,-220.583257,396.8098417,-212.1060002,479.8990142,-365.3674245,273.4629117,-209.2778814,449.0041044,-241.3072683,385.6592927,-274.1930272,438.6202644,-348.8663177,389.5986159,-191.4984676,430.4156218,-211.4908762,475.8937692,-298.2580325,467.021753,-273.5212288,374.8860082,-318.5262114,344.2783515,-190.0516102,397.0508452,-210.4265672,324.469377,-211.961334,290.4697977,-298.8404641,356.5222439,-199.978213,376.5453656,-225.4159067,379.4171314,-349.1354896,350.7210833,-197.0911963,361.7387281,-399.5851685,420.0206836,-200.97983,396.1077417,-344.742223,398.9473397,-332.8079201,320.8762562,-359.6679612,434.4478371,-212.2052996,332.6094218,-192.2479531,395.7947706,-372.961569,315.9907332,-309.5546232,448.4927874,-314.8927542,458.7448001,-349.0245757,383.2403103,-235.9347097,379.2049751,-336.9613869,300.6362515,-351.4557445,438.3645999,-252.7762344,348.0153522,-252.9193655,377.1382903,-225.6440704,413.2458007,-279.5094766,419.5265231,-185.2717326,426.4462684,-361.0822239,402.6259822,-374.5720133,344.8704383,-348.5304997,412.4006322,-211.9945253,432.7265009,-274.5668774,371.9891371,-341.0515873,460.8769312,-327.4012484,281.165523,-212.6345387,324.6532739,-250.1766549,376.3908063,-183.4047904,366.227681,-228.6125074,508.89379,-272.0020926,448.7174801,-355.3136367,468.5013714,-275.0839187,382.0877727,-211.8574295,423.7760398,-233.0461601,409.9066395,-262.6117639,333.6912997,-374.1514957
432.3238208,-303.1729996,442.8110966,-284.725592,390.9938762,-196.9853467,342.0882211,-198.5608191,337.8538027,-249.2027469,455.029948,-230.1607743,436.6479739,-354.3366506,434.8710529,-257.8973735,422.1353099,-229.747194,417.7853629,-329.5574259,346.6186594,-352.217342,456.4891771,-335.1329445,398.6445976,-220.0398739,396.330702,-210.5965599,481.2473996,-366.1420738,273.2539424,-210.8474482,448.3918839,-239.8535897,384.2272078,-274.7545698,439.8503763,-347.8861291,388.6218732,-190.2820616,430.2099521,-209.9521679,474.706918,-297.2936959,466.5055486,-272.0723399,376.336144,-318.1636672,342.7592833,-190.1033126,396.6932016,-211.9075601,322.8975698,-211.8815529,291.9367769,-299.3060787,355.8939481,-201.4090625,375.2211057,-224.6144659,380.4960719,-350.1870843,349.1650257,-197.0641522,363.2881111,-399.2788038,421.5674857,-201.024296,396.9899678,-345.9487278,398.8623405,-331.2716596,322.3263271,-359.1194542,432.9298672,-212.5615578,331.3897729,-191.2522697,397.330665,-372.6754455,316.1743548,-311.1211998,449.6644804,-313.876996,459.2021394,-347.4922279,383.0747707,-234.4196879,380.3719001,-337.9776634,302.1229491,-351.0672478,436.8296686,-252.6567493,349.0906475,-253.9732909,376.0883869,-226.7511021,414.8192536,-279.5221939,417.9544409,-185.0758867,427.4694782,-362.2711722,404.1839333,-374.784921,345.9597859,-347.3543515,410.9808349,-212.5718418,431.7147438,-273.3181401,373.1935572,-340.0143422,462.4451163,-327.4267293,281.5877816,-214.0503487,324.094897,-251.6670065,374.8034333,-183.8095281,365.7460911,-227.1510681,508.2793042,-270.5058721,450.2530276,-355.0211123,469.3853423,-273.756787,380.5312342,-211.6583748,422.5476355,-232.1503653,409.1875072,-261.2220863,335.2749108,-374.3324131
432.8380707,-301.6456922,444.2922494,-284.3858094,389.5099714,-196.4192564,342.2648185,-200.1059972,338.0312243,-250.7715539,455.1458366,-231.727255,438.1713402,-353.9777192,433.2739666,-258.0645531,422.6605031,-228.3305145,418.8343846,-330.6436195,345.1166654,-352.0795896,455.3035979,-334.2204193,397.2342329,-219.34787,395.8853226,-209.0768159,482.6995339,-366.6984589,273.3121096,-212.4298434,447.7692539,-238.4043412,382.7702049,-275.2478738,441.0355413,-346.8520421,387.9960487,-188.8529616,429.9997546,-208.414074,473.5157911,-296.3346668,466.0254726,-270.6110801,377.8116631,-317.9245383,341.2416168,-190.1867062,396.4353677,-213.4091435,321.3266331,-211.9770945,293.3106493,-299.9996903,355.4039502,-202.8929502,373.8566167,-223.8838481,381.5714521,-351.2423231,347.6087478,-197.0573697,364.850262,-399.0463489,423.1148131,-201.0046694,397.849056,-347.1718142,398.8425683,-329.7331585,323.7813393,-358.5841782,431.4119332,-212.9179699,330.1415759,-190.2924922,398.856562,-372.3401408,316.3827422,-312.6846683,450.8369524,-312.8621422,459.5106816,-345.9231968,383.0372024,-232.8961302,381.5588287,-338.9705064,303.5808962,-350.5818983,435.3693953,-252.1689801,350.1600965,-255.033147,375.0295138,-227.8495594,416.391548,-279.583908,416.3727393,-184.9862501,428.5132787,-363.4420439,405.7473064,-374.9534903,346.9072311,-346.0611635,409.5915426,-213.2191205,430.7573989,-272.0272175,374.4094782,-338.9906048,463.9386066,-326.947691,282.0090642,-215.4664541,323.5346658,-253.1566603,373.2180788,-184.2221034,365.3792478,-225.6566957,507.6736632,-269.0060442,451.7859248,-354.7150007,469.9818011,-272.2778785,378.9773713,-211.4394352,421.2259002,-231.3990461,408.4567271,-259.8385003,336.8565274,-374.5300849
433.3018082,-300.1023054,445.7915498,-284.1381342,388.0299791,-195.8429989,342.3218293,-201.6602043,338.1654691,-252.344642,455.210265,-233.2966937,439.5419356,-353.2221887,431.6785818,-258.2467182,423.272422,-226.9490825,419.872745,-331.7399983,343.6760001,-351.6330135,454.1486119,-333.2694968,395.9033444,-218.5131589,395.477195,-207.546648,484.2252704,-366.999161,273.5748779,-213.9914099,447.1406821,-236.9576585,381.2952866,-275.6847298,442.1754885,-345.7683116,387.6875003,-187.3235146,429.7969495,-206.8749893,472.3375509,-295.359847,465.5583571,-269.1456358,379.3019937,-317.8093874,339.7288733,-190.3345404,396.3149776,-214.9279119,319.7889257,-212.3122089,294.5075055,-300.9671176,355.0794331,-204.4215839,372.498113,-223.1422135,382.6392098,-352.3052799,346.052596,-197.0375083,366.4258393,-398.9370353,424.6576688,-200.8852806,398.6748222,-348.4176301,398.8603542,-328.1946324,325.2457761,-358.0752204,429.8937328,-213.2732541,328.7767218,-189.5077921,400.366313,-371.9383262,316.5917277,-314.2480557,451.9960408,-311.8320181,459.6153893,-344.3275419,383.1486986,-231.376196,382.7636582,-339.9415522,305.0125239,-350.0236774,434.0680559,-251.346158,351.2144173,-256.1080518,373.9539642,-228.9316942,417.961032,-279.6963624,414.7885225,-184.9786128,429.6180916,-364.5555314,407.3164647,-375.0550717,347.7019988,-344.6689335,408.2443904,-213.9500462,429.886663,-270.6763607,375.6336121,-337.9766912,465.2160602,-326.0373851,282.4381661,-216.8802069,322.985836,-254.6505497,371.6318309,-184.6312344,365.1302428,-224.1382445,507.072998,-267.5042102,453.317233,-354.4010359,470.3936797,-270.7373921,377.4200457,-211.246827,419.8410012,-230.7717386,407.7071594,-258.4650031,338.4393802,-374.7175837
433.7378694,-298.5508138,447.3035812,-283.986477,386.5612305,-195.2386863,342.1616332,-203.2071533,338.2305416,-253.9221044,455.1686292,-234.8669128,440.6829853,-352.150681,430.0741059,-258.3105465,423.970176,-225.6089631,420.9195114,-332.8283576,342.3625334,-350.8915849,453.0406223,-332.2641938,394.6833759,-217.5233839,395.1146017,-206.0050577,485.7802363,-367.0185022,273.9518366,-215.5293988,446.5012066,-235.5157615,379.8106928,-276.0874834,443.2708816,-344.6395681,387.5885636,-185.7663956,429.6038104,-205.3346588,471.1824885,-294.3576658,465.0854994,-267.6820337,380.7967191,-317.8213598,338.2304285,-190.5892734,396.3615412,-216.4507115,318.3489576,-212.9471043,295.4321732,-302.1972827,354.932435,-205.977376,371.1639861,-222.3574904,383.681411,-353.3933183,344.4972964,-196.982304,368.0052192,-398.944875,426.1805115,-200.6103643,399.4665695,-349.6853355,398.8803474,-326.6561469,326.7160051,-357.5832518,428.3774311,-213.6365548,327.2660589,-189.0653185,401.8592689,-371.4779521,316.7889766,-315.8129683,453.1445814,-310.7901422,459.510917,-342.7318155,383.4096565,-229.8746678,383.9802396,-340.8978323,306.4154275,-349.3967557,432.9638825,-250.2730463,352.2471924,-257.2036749,372.8513983,-229.9862799,419.5246584,-279.8724817,413.2054764,-185.0399888,430.797869,-365.5892808,408.8889195,-375.0531714,348.3195033,-343.1895469,406.950994,-214.7723567,429.137245,-269.2546089,376.8512255,-336.9549499,466.2339309,-324.8436173,282.886992,-218.2878194,322.4544353,-256.150729,370.0408629,-185.0216065,365.0168176,-222.6037259,506.4575896,-266.0083631,454.8486004,-354.0873608,470.7319862,-269.1791694,375.856409,-211.1149514,418.4141231,-230.2468936,406.9375021,-257.1026593,340.0266737,-374.862594
434.2210324,-297.013257,448.8217866,-283.9207895,385.1102125,-194.5930097,341.6878833,-204.6883598,338.2011812,-255.5006386,454.9819807,-236.4265583,441.6363006,-350.9086984,428.4771273,-258.1429732,424.7447012,-224.3117011,421.978735,-333.9046017,341.2297218,-349.895779,451.9799207,-331.2090956,393.6244022,-216.3630124,394.8048166,-204.4519947,487.3103094,-366.7408014,274.3514763,-217.0616025,445.8387315,-234.0842877,378.3235347,-276.4806358,444.3222831,-343.469739,387.5693154,-184.2063563,429.4123138,-203.7941237,470.0586605,-293.3205748,464.6016408,-266.2220287,382.2842122,-317.9686868,336.7644482,-190.990681,396.5770958,-217.9589169,317.0985058,-213.9025157,296.0223907,-303.6186007,354.9606246,-207.5398542,369.8486118,-221.541712,384.6650168,-354.5346183,342.9436136,-196.8922309,369.5832834,-399.0111183,427.6464518,-200.1148787,400.2484809,-350.9591813,398.8782417,-325.1175349,328.187026,-357.0936699,426.866519,-214.0216489,325.6923974,-189.1000426,403.3430453,-370.9887982,316.9722876,-317.379575,454.2954197,-309.7508077,459.2399428,-341.1557611,383.7988756,-228.4011555,385.2022425,-341.8471734,307.7801437,-348.6905668,432.0323352,-249.0470553,353.2551731,-258.3221533,371.7146612,-231.0039346,421.0753387,-280.1395971,411.6271113,-185.1762412,432.0493397,-366.5349863,410.453304,-374.8940637,348.7297982,-341.6398689,405.7158515,-215.6798386,428.5479076,-267.7593879,378.0383288,-335.8979218,467.0592746,-323.5095225,283.3605048,-219.6873237,321.9358709,-257.6553961,368.4417076,-185.3769317,365.0512125,-221.0654176,505.8046993,-264.5284941,456.3816458,-353.7819948,471.0713247,-267.6211679,374.2883969,-211.053882,416.9571831,-229.8124308,406.1536406,-255.7484375,341.6185194,-374.9435825
434.8694134,-295.5377912,450.3413924,-283.9107637,383.6710094,-193.9212985,340.8477891,-205.9968961,338.0529933,-257.0724808,454.6179042,-237.9545472,442.5603407,-349.6451252,426.9474667,-257.6546767,425.5716207,-223.0471694,423.0452535,-334.9736158,340.3010759,-348.7072622,450.9532456,-330.1208638,392.7876816,-215.0334692,394.5485735,-202.8892038,488.7544981,-366.1641897,274.703499,-218.6054316,445.1393272,-232.6704901,376.8375285,-276.8781162,445.3311994,-342.2630767,387.5246446,-182.6468545,429.2107283,-202.254879,468.9810698,-292.2355045,464.111401,-264.7641551,383.7495763,-318.2636899,335.3587857,-191.5688987,396.9253142,-219.4421721,316.1219135,-215.1365313,296.2857017,-305.135006,355.1597986,-209.0898424,368.5338136,-220.7250455,385.5394216,-355.7615809,341.3907567,-196.7889052,371.162609,-399.0331496,428.9915951,-199.3500612,401.0809998,-352.2006218,398.8535645,-323.5791073,329.6573718,-356.6020537,425.364683,-214.440742,324.2118403,-189.6347336,404.8293474,-370.5074317,317.1460402,-318.9472704,455.4639624,-308.7314223,458.8707577,-339.5997972,384.2843341,-226.9564919,386.4257443,-342.794582,309.0918806,-347.8902726,431.2070238,-247.7472212,354.2354507,-259.4649919,370.5463339,-231.9851763,422.5977096,-280.5374749,410.0600121,-185.4085735,433.3652329,-367.3887841,411.9790556,-374.5138254,348.9135048,-340.047353,404.5315388,-216.6527357,428.1618057,-266.199291,379.1654089,-334.7771202,467.8062244,-322.1301725,283.8540096,-221.0799053,321.4170966,-259.1599899,366.8333674,-185.688015,365.2172018,-219.5356651,505.0974989,-263.0737926,457.9173796,-353.4904512,471.4389586,-266.0695827,372.7191957,-211.0491247,415.4764838,-229.4675459,405.365251,-254.3968482,343.2123367,-374.9616751
435.8012087,-294.2229956,451.8610319,-283.9047715,382.2140821,-193.2886685,339.6735877,-207.0162074,337.7599222,-258.6238523,454.0503875,-239.4191888,443.6250364,-348.4980817,425.5903175,-256.7966606,426.4064188,-221.7877916,424.11261,-336.0417911,339.5557697,-347.3959168,449.9452224,-329.01534,392.2264722,-213.5662332,394.3371626,-201.3197167,490.0536303,-365.3095628,274.9678244,-220.166684,444.3905985,-231.2821811,375.3504805,-277.2717385,446.3017564,-341.0253495,387.3890001,-181.0925903,428.9925141,-200.7179022,467.9810096,-291.0785661,463.6210385,-263.3063232,385.1738602,-318.7172395,334.0496848,-192.3411975,397.3368939,-220.9091226,315.4481325,-216.558816,296.2985591,-306.6740925,355.5352416,-210.606794,367.2053832,-219.930742,386.2381294,-357.0963833,339.8368891,-196.7022573,372.734762,-398.8819073,430.1364431,-198.3090707,402.0514782,-353.3374289,398.8318061,-322.0406281,331.1319308,-356.1231903,423.8748193,-214.9005882,322.9367499,-190.5584379,406.3254842,-370.0575727,317.3204801,-320.5148913,456.6630413,-307.748138,458.4691782,-338.0519034,384.8383021,-225.536694,387.649056,-343.7422364,310.3356469,-346.9879673,430.4170059,-246.4256762,355.1787517,-260.6385464,369.3593068,-232.9437186,424.0645155,-281.1069579,408.5159583,-185.763073,434.7427787,-368.1390658,413.4086652,-373.8591908,348.8746397,-338.4447304,403.3799225,-217.6641211,428.022229,-264.5982138,380.2007538,-333.571067,468.5625829,-320.7559578,284.3578405,-222.4687828,320.8828928,-260.6591721,365.2189985,-185.9662066,365.4590217,-218.0160035,504.3250761,-261.6526444,459.4559034,-353.2140069,471.829765,-264.5236736,371.1501562,-211.0718412,413.9770553,-229.2163055,404.5806671,-253.0430467,344.8061008,-374.939282
437.0665923,-293.2253399,453.3789778,-283.8326215,380.6974685,-192.8168648,338.2790066,-207.7043766,337.2945861,-260.1325139,453.2674744,-240.7809081,444.9003993,-347.5909274,424.5345397,-255.5870396,427.1843574,-220.4925308,425.1794262,-337.1105088,338.9277958,-346.0244806,448.950097,-327.8981863,391.9610019,-212.0179081,394.1529208,-199.7468065,491.1681068,-364.2250529,275.1286604,-221.7419728,443.5807776,-229.928595,373.8535602,-277.6260326,447.2411581,-339.7638124,387.1192746,-179.5558819,428.760985,-199.1828727,467.1134738,-289.8191906,463.1329573,-261.8477254,386.5367952,-319.3309966,332.8772238,-193.3083988,397.7281836,-222.3815694,315.02764,-218.0755063,296.171677,-308.20795,356.0999686,-212.063877,365.8613925,-219.1630407,386.6918721,-358.5329995,338.2812835,-196.6563346,374.2494524,-398.434851,431.0136963,-197.034373,403.2324861,-354.2533778,398.8569805,-320.5022069,332.6217042,-355.6939526,422.3983156,-215.4016785,321.8467282,-191.6948509,407.8292836,-369.6339518,317.5144018,-322.0802264,457.9011928,-306.8145309,458.0791369,-336.5010626,385.448464,-224.1401219,388.8710445,-344.6915966,311.5041326,-345.9900849,429.6138521,-245.1120735,356.0604535,-261.8590802,368.1699989,-233.8994103,425.4391005,-281.8726613,407.0124288,-186.2622734,436.1836793,-368.7590189,414.6654832,-372.9143829,348.6428944,-336.8584607,402.2384058,-218.6868852,428.16297,-262.9972485,381.1126806,-332.2691862,469.3612413,-319.4058469,284.8642761,-223.8567125,320.3228983,-262.1489123,363.6068947,-186.2575143,365.6888162,-216.4944948,503.4771426,-260.2752146,460.9964511,-352.9490696,472.2288181,-262.9798759,369.5811041,-211.093218,412.4648687,-229.059097,403.80358,-251.6849274,346.3996773,-374.906568
438.5943612,-292.7132568,454.8824062,-283.6111226,379.1166153,-192.6654708,336.7939783,-208.1680254,336.6358117,-261.567279,452.2777508,-242.0006292,446.342223,-346.9815634,423.881315,-254.1203399,427.8266226,-219.1249684,426.2517769,-338.1736748,338.3239717,-344.6422813,447.9750721,-326.7634496,391.9602653,-210.4469371,393.9736144,-198.1733288,492.0957178,-362.9768916,275.1796132,-223.3246312,442.6957777,-228.622921,372.3367733,-277.8821782,448.1583722,-338.4860531,386.6676059,-178.062469,428.5271517,-197.6481936,466.4602835,-288.4364728,462.6454747,-260.3889277,387.8230434,-320.0924999,331.8752434,-194.4512768,398.0238435,-223.8761247,314.7550794,-219.6255807,296.0128161,-309.7387915,356.8594295,-213.4295835,364.5086051,-218.4109569,386.8541012,-360.0308058,336.7250143,-196.6641978,375.6047167,-397.6242313,431.5950528,-195.6002963,404.6225699,-354.8020471,398.9794783,-318.9684743,334.1383449,-355.3722641,420.9348194,-215.9395778,320.818667,-192.8871448,409.3289755,-369.195925,317.7575093,-323.6386827,459.1833048,-305.9422752,457.7171157,-334.9434352,386.1210076,-222.7724949,390.0911912,-345.6433201,312.6055978,-344.91866,428.7786923,-243.8185739,356.8330334,-263.1514571,366.9872343,-234.8631882,426.6874612,-282.8304922,405.5733418,-186.9247466,437.6864044,-369.2087822,415.6822114,-371.7149572,348.2661791,-335.3002369,401.086025,-219.6973925,428.5974046,-261.4499362,381.8710716,-330.8722839,470.1952581,-318.0772914,285.3716203,-225.2443109,319.7361057,-263.6283045,362.0156377,-186.6470037,365.8080347,-214.9604177,502.5403201,-258.956632,462.5376708,-352.6880705,472.625469,-261.4354581,368.011909,-211.0964632,410.9461383,-228.989116,403.0331699,-250.3230094,347.9934519,-374.8856221
440.2043051,-292.780383,456.3319411,-283.1549055,377.5589311,-192.97387,335.3144858,-208.6479712,335.7800299,-262.893993,451.1080255,-243.0489938,447.8655774,-346.6208464,423.6481665,-252.5316414,428.255246,-217.6762108,427.3407691,-339.2197843,337.6531712,-343.2913641,447.0336862,-325.6006681,392.140839,-208.8863119,393.7816494,-196.601353,492.8738175,-361.6304275,275.1115697,-224.9066394,441.7185693,-227.3847527,370.8011358,-277.9713668,449.0619763,-337.1986337,385.9733195,-176.6653054,428.3038623,-196.1119458,466.1220767,-286.9451677,462.155943,-258.9308164,389.0279898,-320.9770675,331.0572449,-195.732323,398.1753643,-225.3921016,314.5190919,-221.1815647,295.9105681,-311.2744628,357.7949213,-214.6813253,363.1543424,-217.6615368,386.7256095,-361.5319386,335.1703434,-196.7352593,376.6880475,-396.4752126,431.8990824,-194.0829973,406.115705,-354.8636407,399.2445281,-317.4528633,335.6823759,-355.2322513,419.4826352,-216.5073087,319.7369438,-194.030859,410.8013353,-368.6733241,318.0879436,-325.1809783,460.511275,-305.1415747,457.3782414,-333.3806076,386.8762046,-221.4487165,391.3139527,-346.5916877,313.6669058,-343.8074294,427.9154481,-242.5436408,357.4251042,-264.5358183,365.8012522,-235.823049,427.7935933,-283.9496073,404.2331221,-187.7695343,439.2367123,-369.4474296,416.4342926,-370.3340308,347.7998381,-333.7664516,399.9051586,-220.674466,429.3132118,-260.0109873,382.4498199,-329.3919045,471.0460732,-316.7594385,285.8836514,-226.6301863,319.1311272,-265.1003553,360.4893711,-187.2420287,365.7336034,-213.4235416,501.5000106,-257.7180736,464.0780105,-352.4219306,473.0114663,-259.888343,366.4427672,-211.0825278,409.4258166,-228.9971904,402.2664526,-248.9590092,349.5873651,-374.8826017
441.6978653,-293.385539,457.6490067,-282.3969664,376.1909893,-193.7801972,333.9534104,-209.3995427,334.7468591,-264.0877951,449.7934475,-243.9087815,449.4128573,-346.3837465,423.7521203,-250.9291435,428.4154664,-216.1738883,428.4570116,-340.2367617,336.8510616,-342.0140386,446.1336196,-324.4056126,392.3813805,-207.3337864,393.5775079,-195.0309021,493.5603784,-360.2350957,274.9124937,-226.4775301,440.6331838,-226.2402402,369.2689625,-277.8353504,449.9582062,-335.9060701,384.9894232,-175.4546574,428.1015036,-194.5728005,466.1907561,-285.417613,461.663995,-257.4735184,390.1578701,-321.9557042,330.4063388,-197.1058626,398.1685288,-226.9156407,314.2439515,-222.7311068,295.9394044,-312.8132828,358.8598152,-215.8250802,361.8011669,-216.9101507,386.3588725,-362.9933098,333.6215954,-196.888422,377.4540743,-395.0940162,431.9783208,-192.5375659,407.5413401,-354.4152834,399.6849701,-315.978635,337.2280347,-355.3525109,418.0397664,-217.0983137,318.5647563,-195.081914,412.203113,-367.9834694,318.5436774,-326.6909867,461.8826303,-304.4177098,457.0475482,-331.8160303,387.7393609,-220.1926719,392.5560953,-347.5145681,314.7278876,-342.6959004,427.0400268,-241.2770395,357.753335,-266.0051997,364.5798219,-236.7374161,428.765003,-285.1874867,403.0427398,-188.8148843,440.805282,-369.4497148,416.9517495,-368.8491255,347.297692,-332.2440191,398.6792216,-221.5943666,430.2766613,-258.7246115,382.8315228,-327.8489308,471.9018561,-315.4448041,286.405833,-228.0122684,318.5225305,-266.5709124,359.1137679,-188.1313495,365.4186406,-211.9174238,500.3466238,-256.584078,465.6161542,-352.1433816,473.3661952,-258.3337401,364.873623,-211.0686754,407.9078288,-229.0818366,401.5001133,-247.5947965,351.1812578,-374.8910759
